OCC_HOUR,LOCATION_TYPE,PREMISES_TYPE,MCI_CATEGORY,LONG_WGS84,LAT_WGS84
9,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2771181984029,43.6963166212173
19,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.3065756365631,43.777644768089
4,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5255051643545,43.6471976213596
5,"Apartment (Rooming House, Condo)",Apartment,Robbery,-79.320419225019,43.6771156643316
16,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3448902929135,43.7361804055616
20,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2952801193784,43.7072186126788
9,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.382401296975,43.6613682396022
23,"Apartment (Rooming House, Condo)",Apartment,Auto Theft,-79.3979109839423,43.6692269260725
10,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.2853960212552,43.696992206127
16,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.438877498459,43.6411553803369
2,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3549477924635,43.6412157225058
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5827391712785,43.6324100884414
15,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.303911689159,43.690043855275
10,Homeless Shelter / Mission,Other,Assault,-79.2827180429544,43.7778723206886
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4153686932272,43.7663254134081
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.2675034524538,43.8102807567311
20,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5353572188093,43.6417886158167
23,Bar / Restaurant,Commercial,Assault,-79.3079037371798,43.7787271534664
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.320419225019,43.6771156643316
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.320419225019,43.6771156643316
12,Bar / Restaurant,Commercial,Assault,-79.507426253464,43.700308381323
13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.5475389038189,43.7225445342111
10,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.4494695635728,43.7275808110579
10,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.4907722912489,43.7373654233335
22,Convenience Stores,Commercial,Break and Enter,-79.3764994426338,43.6457776775447
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.1848784517809,43.7648618247711
3,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2546390977196,43.7725195441288
2,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3549477924635,43.6412157225058
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2872334315708,43.6932372396464
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.3003849665294,43.8019438929168
22,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2526268236611,43.7273838728272
19,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Auto Theft,-79.28945950388,43.7857555529887
2,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.3584419683231,43.7495893104308
2,Schools During Un-Supervised Activity,Educational,Break and Enter,-79.4530452973366,43.650131207112
20,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.5371501875485,43.7414107446047
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4307902824892,43.7316570566669
2,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4084366064624,43.7779585327942
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4147506734794,43.7765789505647
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4400817483392,43.7361031164558
6,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4386412479157,43.7101028823579
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3944273739022,43.6401995732497
5,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.373014025,43.6423828243855
16,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2926963375273,43.6836535972693
15,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.3101853986464,43.7590251075468
1,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.4299562641694,43.7277589870396
1,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.4719052954068,43.7102962691693
2,Ttc Subway Station,Transit,Assault,-79.4627678191457,43.7503711025769
20,Unknown,Other,Break and Enter,-79.1527808979852,43.7978847362753
20,Community Group Home,Other,Assault,-79.4048888569532,43.7053544232388
10,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5514831282205,43.7204363255875
11,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Assault,-79.5202375426161,43.5974374620197
12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.2293550454074,43.7568946567774
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5576650010119,43.6969309214259
14,Schools During Un-Supervised Activity,Educational,Assault,-79.4078468751771,43.6636294330243
9,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4464577189761,43.6667193512691
8,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3547060296719,43.8049038383118
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5576650010119,43.6969309214259
12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3938560756744,43.6538169248176
13,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3187286398305,43.6750432929872
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3378154743561,43.6803070537469
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4527497722832,43.6663187938332
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.4529061204216,43.7166475961008
22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.5559083654128,43.6883065742471
22,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.3871521162241,43.671116209077
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.584629875732,43.7194333130878
5,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.5118461057336,43.599320953244
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4256558085505,43.6619787413368
13,"Apartment (Rooming House, Condo)",Apartment,Break and Enter,-79.3851920829602,43.6592196999038
6,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.3604837442361,43.6606666986824
9,Schools During Un-Supervised Activity,Educational,Break and Enter,-79.5152277778151,43.7681488158175
2,Bar / Restaurant,Commercial,Assault,-79.3488120920135,43.6894265644432
18,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.385048112432,43.6660574834816
21,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4464577189761,43.6667193512691
20,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5496896841585,43.6100503252626
14,Schools During Un-Supervised Activity,Educational,Assault,-79.4078468751771,43.6636294330243
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.1886527019823,43.7747327101702
11,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.4256558085505,43.6619787413368
11,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4438066276847,43.7089928547188
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.1886527019823,43.7747327101702
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.1886527019823,43.7747327101702
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3378154743561,43.6803070537469
22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Robbery,-79.5559083654128,43.6883065742471
1,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.4705544682761,43.6796890822857
19,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3303750260684,43.7165689119555
4,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4443332984235,43.7033211433542
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4972169204548,43.7168233815429
15,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3710284454984,43.6582885117532
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5512783750253,43.7070584720746
19,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.382293286502,43.7385195211279
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5296934085366,43.6677145637199
5,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3276822693549,43.7606602634527
2,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4507580069048,43.7057649378305
13,Schools During Supervised Activity,Educational,Assault,-79.5092391858584,43.7040315408659
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.553191222947,43.6186899024309
4,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2485102506392,43.7119363778184
19,Ttc Bus Stop / Shelter / Loop,Outside,Assault,-79.4669241544867,43.7688459756394
7,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2848332965546,43.7475125397076
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5124451471069,43.6285398677805
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5296934085366,43.6677145637199
12,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.403678296605,43.6549526945829
22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.4018423429303,43.657646662155
7,"Open Areas (Lakes, Parks, Rivers)",Outside,Theft Over,-79.2576696457215,43.7708436624442
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2481448396087,43.700401070768
12,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.4345960655955,43.7312222222706
22,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.5177866504035,43.700594303843
4,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5363300403012,43.6709276026745
23,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3341821848718,43.7149202684497
23,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Robbery,-79.4140271216966,43.7737719701405
7,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Theft Over,-79.3820524697932,43.6683424198586
16,"Construction Site (Warehouse, Trailer, Shed)",Commercial,Break and Enter,-79.3871521162241,43.671116209077
20,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.3000515199967,43.8038875420589
10,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2733628122968,43.7984013545381
20,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.420495676449,43.7461424632943
21,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.3437191362443,43.7758285046409
8,Retirement Home,Other,Break and Enter,-79.5329770022281,43.6441555307387
15,"Open Areas (Lakes, Parks, Rivers)",Outside,Assault,-79.4171373632956,43.6833871628224
13,Schools During Supervised Activity,Educational,Assault,-79.5092391858584,43.7040315408659
12,Schools During Supervised Activity,Educational,Assault,-79.2996185940402,43.7006556522331
12,Schools During Supervised Activity,Educational,Robbery,-79.585124150852,43.731286872834
14,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.1830172024734,43.7681297461583
18,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Auto Theft,-79.3783666092782,43.7043979941399
4,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2485102506392,43.7119363778184
16,Ttc Bus,Transit,Theft Over,-79.3883108663939,43.6547839946417
5,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.525548417613,43.7039224609795
12,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.1833780700817,43.7704200187472
15,Schools During Un-Supervised Activity,Educational,Robbery,-79.4453027345868,43.7735077674879
4,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.5104922153657,43.6213863429877
4,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3749430758467,43.6511794364646
0,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5719856720737,43.6338855559158
15,Schools During Un-Supervised Activity,Educational,Assault,-79.4453027345868,43.7735077674879
15,Schools During Un-Supervised Activity,Educational,Assault,-79.4453027345868,43.7735077674879
23,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.2615847112052,43.6930798874547
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3413835403158,43.708011630432
0,Schools During Supervised Activity,Educational,Assault,-79.4050864250569,43.7700370760055
21,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.3452349708507,43.6823362752052
13,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4303527519605,43.638339260098
23,"Commercial Dwelling Unit (Hotel, Motel, B & B, Short Term Rental)",Commercial,Break and Enter,-79.5121125536594,43.6476849458708
3,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.5296934085366,43.6677145637199
7,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Auto Theft,-79.2848332965546,43.7475125397076
20,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Break and Enter,-79.3974718369136,43.6458837443056
22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.2746041811548,43.7484020469875
7,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3376861002913,43.7933089629601
8,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.5104455810769,43.7492207267183
9,Retirement Home,Other,Assault,-79.5269023165285,43.7553063584339
9,Retirement Home,Other,Assault,-79.5269023165285,43.7553063584339
22,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Theft Over,-79.4136461177341,43.6646107972514
10,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Assault,-79.5225306576437,43.7674832010992
17,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Break and Enter,-79.5372472115554,43.7218279417426
0,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Robbery,-79.4159980347347,43.7816314770614
0,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.3710161329465,43.6453180879683
0,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3831067315502,43.661365624098
7,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.4036904253727,43.6533054911805
0,Bar / Restaurant,Commercial,Assault,-79.3831067315502,43.661365624098
0,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,Assault,-79.3679782275428,43.6642797218788
17,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3640197608517,43.6545529084044
20,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,Assault,-79.5177280946691,43.7572287132495
19,Pharmacy,Other,Robbery,-79.5316279707872,43.6634263916052
7,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,Assault,-79.3376861002913,43.7933089629601
16,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2035368080999,43.7793731851976
17,"Apartment (Rooming House, Condo)",Apartment,Assault,-79.2526268236611,43.7273838728272
2,"Single Home, House (Attach Garage, Cottage, Mobile)",House,Auto Theft,-79.4118125865397,43.7381703449157
